"sum","Name","Date","Jahr"
9317,"Ost-SBB",2020-07-24,2020
7898,"Ost-SBB",2020-07-25,2020
5546,"Ost-SBB",2020-07-26,2020
9136,"Ost-SBB",2020-07-27,2020
9026,"Ost-SBB",2020-07-28,2020
9631,"Ost-SBB",2020-07-29,2020
9935,"Ost-SBB",2020-07-30,2020
9470,"Ost-SBB",2020-07-31,2020
5841,"Ost-SBB",2020-08-01,2020
5880,"Ost-SBB",2020-08-13,2020
11209,"Ost-SBB",2020-08-14,2020
8720,"Ost-SBB",2020-08-15,2020
6846,"Ost-SBB",2020-08-16,2020
11653,"Ost-SBB",2020-08-17,2020
12245,"Ost-SBB",2020-08-18,2020
12603,"Ost-SBB",2020-08-19,2020
12995,"Ost-SBB",2020-08-20,2020
12691,"Ost-SBB",2020-08-21,2020
7929,"Ost-SBB",2020-08-22,2020
6144,"Ost-SBB",2020-08-23,2020
11591,"Ost-SBB",2020-08-24,2020
12375,"Ost-SBB",2020-08-25,2020
12796,"Ost-SBB",2020-08-26,2020
12830,"Ost-SBB",2020-08-27,2020
12271,"Ost-SBB",2020-08-28,2020
8119,"Ost-SBB",2020-08-29,2020
4851,"Ost-SBB",2020-08-30,2020
11797,"Ost-SBB",2020-08-31,2020
12752,"Ost-SBB",2020-09-01,2020
13016,"Ost-SBB",2020-09-02,2020
13014,"Ost-SBB",2020-09-03,2020
13142,"Ost-SBB",2020-09-04,2020
9489,"Ost-SBB",2020-09-05,2020
5437,"Ost-SBB",2020-09-06,2020
11935,"Ost-SBB",2020-09-07,2020
12833,"Ost-SBB",2020-09-08,2020
13107,"Ost-SBB",2020-09-09,2020
13154,"Ost-SBB",2020-09-10,2020
13071,"Ost-SBB",2020-09-11,2020
9105,"Ost-SBB",2020-09-12,2020
6626,"Ost-SBB",2020-09-13,2020
10907,"Ost-SBB",2020-09-14,2020
12923,"Ost-SBB",2020-09-15,2020
13257,"Ost-SBB",2020-09-16,2020
13280,"Ost-SBB",2020-09-17,2020
13194,"Ost-SBB",2020-09-18,2020
9255,"Ost-SBB",2020-09-19,2020
6838,"Ost-SBB",2020-09-20,2020
12497,"Ost-SBB",2020-09-21,2020
12692,"Ost-SBB",2020-09-22,2020
13057,"Ost-SBB",2020-09-23,2020
13398,"Ost-SBB",2020-09-24,2020
13148,"Ost-SBB",2020-09-25,2020
8401,"Ost-SBB",2020-09-26,2020
6362,"Ost-SBB",2020-09-27,2020
12353,"Ost-SBB",2020-09-28,2020
12748,"Ost-SBB",2020-09-29,2020
13274,"Ost-SBB",2020-09-30,2020
12594,"Ost-SBB",2020-10-01,2020
12554,"Ost-SBB",2020-10-02,2020
9947,"Ost-SBB",2020-10-03,2020
6896,"Ost-SBB",2020-10-04,2020
11206,"Ost-SBB",2020-10-05,2020
11738,"Ost-SBB",2020-10-06,2020
12175,"Ost-SBB",2020-10-07,2020
11871,"Ost-SBB",2020-10-08,2020
11574,"Ost-SBB",2020-10-09,2020
7699,"Ost-SBB",2020-10-10,2020
5893,"Ost-SBB",2020-10-11,2020
10728,"Ost-SBB",2020-10-12,2020
11280,"Ost-SBB",2020-10-13,2020
11788,"Ost-SBB",2020-10-14,2020
10914,"Ost-SBB",2020-10-15,2020
10685,"Ost-SBB",2020-10-16,2020
7641,"Ost-SBB",2020-10-17,2020
5376,"Ost-SBB",2020-10-18,2020
11423,"Ost-SBB",2020-10-19,2020
12428,"Ost-SBB",2020-10-20,2020
12203,"Ost-SBB",2020-10-21,2020
12327,"Ost-SBB",2020-10-22,2020
11324,"Ost-SBB",2020-10-23,2020
8039,"Ost-SBB",2020-10-24,2020
5909,"Ost-SBB",2020-10-25,2020
10678,"Ost-SBB",2020-10-26,2020
11471,"Ost-SBB",2020-10-27,2020
11415,"Ost-SBB",2020-10-28,2020
10692,"Ost-SBB",2020-10-29,2020
11304,"Ost-SBB",2020-10-30,2020
7523,"Ost-SBB",2020-10-31,2020
4827,"Ost-SBB",2020-11-01,2020
10383,"Ost-SBB",2020-11-02,2020
10461,"Ost-SBB",2020-11-03,2020
11072,"Ost-SBB",2020-11-04,2020
10788,"Ost-SBB",2020-11-05,2020
11055,"Ost-SBB",2020-11-06,2020
7784,"Ost-SBB",2020-11-07,2020
4547,"Ost-SBB",2020-11-08,2020
10347,"Ost-SBB",2020-11-09,2020
10902,"Ost-SBB",2020-11-10,2020
11109,"Ost-SBB",2020-11-11,2020
10882,"Ost-SBB",2020-11-12,2020
11411,"Ost-SBB",2020-11-13,2020
8366,"Ost-SBB",2020-11-14,2020
5635,"Ost-SBB",2020-11-15,2020
10220,"Ost-SBB",2020-11-16,2020
11024,"Ost-SBB",2020-11-17,2020
11310,"Ost-SBB",2020-11-18,2020
11153,"Ost-SBB",2020-11-19,2020
11397,"Ost-SBB",2020-11-20,2020
9203,"Ost-SBB",2020-11-21,2020
5737,"Ost-SBB",2020-11-22,2020
10576,"Ost-SBB",2020-11-23,2020
11380,"Ost-SBB",2020-11-24,2020
11580,"Ost-SBB",2020-11-25,2020
11733,"Ost-SBB",2020-11-26,2020
11949,"Ost-SBB",2020-11-27,2020
8638,"Ost-SBB",2020-11-28,2020
5479,"Ost-SBB",2020-11-29,2020
10984,"Ost-SBB",2020-11-30,2020
11491,"Ost-SBB",2020-12-01,2020
11720,"Ost-SBB",2020-12-02,2020
12228,"Ost-SBB",2020-12-03,2020
12120,"Ost-SBB",2020-12-04,2020
7974,"Ost-SBB",2020-12-05,2020
5155,"Ost-SBB",2020-12-06,2020
10746,"Ost-SBB",2020-12-07,2020
11749,"Ost-SBB",2020-12-08,2020
11314,"Ost-SBB",2020-12-09,2020
11449,"Ost-SBB",2020-12-10,2020
11322,"Ost-SBB",2020-12-11,2020
7267,"Ost-SBB",2020-12-12,2020
4392,"Ost-SBB",2020-12-13,2020
10197,"Ost-SBB",2020-12-14,2020
10795,"Ost-SBB",2020-12-15,2020
10786,"Ost-SBB",2020-12-16,2020
10898,"Ost-SBB",2020-12-17,2020
10737,"Ost-SBB",2020-12-18,2020
6884,"Ost-SBB",2020-12-19,2020
4428,"Ost-SBB",2020-12-20,2020
7983,"Ost-SBB",2020-12-21,2020
7428,"Ost-SBB",2020-12-22,2020
7266,"Ost-SBB",2020-12-23,2020
6077,"Ost-SBB",2020-12-24,2020
3857,"Ost-SBB",2020-12-25,2020
4309,"Ost-SBB",2020-12-26,2020
3876,"Ost-SBB",2020-12-27,2020
5517,"Ost-SBB",2020-12-28,2020
5878,"Ost-SBB",2020-12-29,2020
5790,"Ost-SBB",2020-12-30,2020
5455,"Ost-SBB",2020-12-31,2020
4528,"Ost-VBZ",2020-01-01,2020
4188,"Ost-VBZ",2020-01-02,2020
6802,"Ost-VBZ",2020-01-03,2020
5624,"Ost-VBZ",2020-01-04,2020
4707,"Ost-VBZ",2020-01-05,2020
11990,"Ost-VBZ",2020-01-06,2020
12657,"Ost-VBZ",2020-01-07,2020
13059,"Ost-VBZ",2020-01-08,2020
13673,"Ost-VBZ",2020-01-09,2020
12845,"Ost-VBZ",2020-01-10,2020
6830,"Ost-VBZ",2020-01-11,2020
5239,"Ost-VBZ",2020-01-12,2020
12879,"Ost-VBZ",2020-01-13,2020
13934,"Ost-VBZ",2020-01-14,2020
13748,"Ost-VBZ",2020-01-15,2020
13645,"Ost-VBZ",2020-01-16,2020
13425,"Ost-VBZ",2020-01-17,2020
7197,"Ost-VBZ",2020-01-18,2020
4944,"Ost-VBZ",2020-01-19,2020
13287,"Ost-VBZ",2020-01-20,2020
13916,"Ost-VBZ",2020-01-21,2020
13654,"Ost-VBZ",2020-01-22,2020
13883,"Ost-VBZ",2020-01-23,2020
13191,"Ost-VBZ",2020-01-24,2020
7491,"Ost-VBZ",2020-01-25,2020
4865,"Ost-VBZ",2020-01-26,2020
13225,"Ost-VBZ",2020-01-27,2020
13802,"Ost-VBZ",2020-01-28,2020
13426,"Ost-VBZ",2020-01-29,2020
13947,"Ost-VBZ",2020-01-30,2020
13595,"Ost-VBZ",2020-01-31,2020
7312,"Ost-VBZ",2020-02-01,2020
4562,"Ost-VBZ",2020-02-02,2020
13186,"Ost-VBZ",2020-02-03,2020
13781,"Ost-VBZ",2020-02-04,2020
13904,"Ost-VBZ",2020-02-05,2020
13981,"Ost-VBZ",2020-02-06,2020
13408,"Ost-VBZ",2020-02-07,2020
7535,"Ost-VBZ",2020-02-08,2020
4854,"Ost-VBZ",2020-02-09,2020
10836,"Ost-VBZ",2020-02-10,2020
11875,"Ost-VBZ",2020-02-11,2020
11989,"Ost-VBZ",2020-02-12,2020
11850,"Ost-VBZ",2020-02-13,2020
11771,"Ost-VBZ",2020-02-14,2020
6859,"Ost-VBZ",2020-02-15,2020
4634,"Ost-VBZ",2020-02-16,2020
11468,"Ost-VBZ",2020-02-17,2020
12366,"Ost-VBZ",2020-02-18,2020
12653,"Ost-VBZ",2020-02-19,2020
12619,"Ost-VBZ",2020-02-20,2020
12035,"Ost-VBZ",2020-02-21,2020
7475,"Ost-VBZ",2020-02-22,2020
4831,"Ost-VBZ",2020-02-23,2020
12866,"Ost-VBZ",2020-02-24,2020
13880,"Ost-VBZ",2020-02-25,2020
14140,"Ost-VBZ",2020-02-26,2020
14170,"Ost-VBZ",2020-02-27,2020
13166,"Ost-VBZ",2020-02-28,2020
7153,"Ost-VBZ",2020-02-29,2020
5375,"Ost-VBZ",2020-03-01,2020
12586,"Ost-VBZ",2020-03-02,2020
13608,"Ost-VBZ",2020-03-03,2020
13286,"Ost-VBZ",2020-03-04,2020
13578,"Ost-VBZ",2020-03-05,2020
12465,"Ost-VBZ",2020-03-06,2020
7800,"Ost-VBZ",2020-03-07,2020
4720,"Ost-VBZ",2020-03-08,2020
12312,"Ost-VBZ",2020-03-09,2020
12462,"Ost-VBZ",2020-03-10,2020
12296,"Ost-VBZ",2020-03-11,2020
11875,"Ost-VBZ",2020-03-12,2020
10388,"Ost-VBZ",2020-03-13,2020
5012,"Ost-VBZ",2020-03-17,2020
4508,"Ost-VBZ",2020-03-18,2020
4107,"Ost-VBZ",2020-03-19,2020
3744,"Ost-VBZ",2020-03-20,2020
1625,"Ost-VBZ",2020-03-21,2020
1319,"Ost-VBZ",2020-03-22,2020
3321,"Ost-VBZ",2020-03-23,2020
3189,"Ost-VBZ",2020-03-24,2020
3363,"Ost-VBZ",2020-03-25,2020
3167,"Ost-VBZ",2020-03-26,2020
3366,"Ost-VBZ",2020-03-27,2020
2128,"Ost-VBZ",2020-03-28,2020
1126,"Ost-VBZ",2020-03-29,2020
3023,"Ost-VBZ",2020-03-30,2020
3384,"Ost-VBZ",2020-03-31,2020
3452,"Ost-VBZ",2020-04-01,2020
3272,"Ost-VBZ",2020-04-02,2020
3448,"Ost-VBZ",2020-04-03,2020
2065,"Ost-VBZ",2020-04-04,2020
1666,"Ost-VBZ",2020-04-05,2020
3308,"Ost-VBZ",2020-04-06,2020
3379,"Ost-VBZ",2020-04-07,2020
3529,"Ost-VBZ",2020-04-08,2020
3503,"Ost-VBZ",2020-04-09,2020
1867,"Ost-VBZ",2020-04-10,2020
2117,"Ost-VBZ",2020-04-11,2020
1662,"Ost-VBZ",2020-04-12,2020
1708,"Ost-VBZ",2020-04-13,2020
3432,"Ost-VBZ",2020-04-14,2020
3657,"Ost-VBZ",2020-04-15,2020
3799,"Ost-VBZ",2020-04-16,2020
3798,"Ost-VBZ",2020-04-17,2020
2418,"Ost-VBZ",2020-04-18,2020
1956,"Ost-VBZ",2020-04-19,2020
3313,"Ost-VBZ",2020-04-20,2020
3756,"Ost-VBZ",2020-04-21,2020
3989,"Ost-VBZ",2020-04-22,2020
4053,"Ost-VBZ",2020-04-23,2020
4137,"Ost-VBZ",2020-04-24,2020
2831,"Ost-VBZ",2020-04-25,2020
2103,"Ost-VBZ",2020-04-26,2020
4316,"Ost-VBZ",2020-04-27,2020
4261,"Ost-VBZ",2020-04-28,2020
4437,"Ost-VBZ",2020-04-29,2020
4501,"Ost-VBZ",2020-04-30,2020
2369,"Ost-VBZ",2020-05-01,2020
2602,"Ost-VBZ",2020-05-02,2020
2348,"Ost-VBZ",2020-05-03,2020
4723,"Ost-VBZ",2020-05-04,2020
4544,"Ost-VBZ",2020-05-05,2020
5257,"Ost-VBZ",2020-05-06,2020
5382,"Ost-VBZ",2020-05-07,2020
4075,"Ost-VBZ",2020-05-09,2020
2827,"Ost-VBZ",2020-05-10,2020
5524,"Ost-VBZ",2020-05-11,2020
5947,"Ost-VBZ",2020-05-12,2020
6150,"Ost-VBZ",2020-05-13,2020
2016,"Ost-VBZ",2020-05-14,2020
2393,"Ost-VBZ",2020-05-15,2020
4780,"Ost-VBZ",2020-05-16,2020
3419,"Ost-VBZ",2020-05-17,2020
6288,"Ost-VBZ",2020-05-18,2020
6800,"Ost-VBZ",2020-05-19,2020
7158,"Ost-VBZ",2020-05-20,2020
4240,"Ost-VBZ",2020-05-21,2020
5954,"Ost-VBZ",2020-05-22,2020
3825,"Ost-VBZ",2020-05-23,2020
3393,"Ost-VBZ",2020-05-24,2020
6525,"Ost-VBZ",2020-05-25,2020
7084,"Ost-VBZ",2020-05-26,2020
7556,"Ost-VBZ",2020-05-27,2020
7492,"Ost-VBZ",2020-05-28,2020
7860,"Ost-VBZ",2020-05-29,2020
5675,"Ost-VBZ",2020-05-30,2020
4101,"Ost-VBZ",2020-05-31,2020
4037,"Ost-VBZ",2020-06-01,2020
7746,"Ost-VBZ",2020-06-02,2020
8045,"Ost-VBZ",2020-06-03,2020
7455,"Ost-VBZ",2020-06-04,2020
7526,"Ost-VBZ",2020-06-05,2020
5924,"Ost-VBZ",2020-06-06,2020
3258,"Ost-VBZ",2020-06-07,2020
8193,"Ost-VBZ",2020-06-08,2020
8135,"Ost-VBZ",2020-06-09,2020
8622,"Ost-VBZ",2020-06-10,2020
9196,"Ost-VBZ",2020-06-11,2020
9708,"Ost-VBZ",2020-06-12,2020
6435,"Ost-VBZ",2020-06-13,2020
3345,"Ost-VBZ",2020-06-14,2020
8048,"Ost-VBZ",2020-06-15,2020
8673,"Ost-VBZ",2020-06-16,2020
8783,"Ost-VBZ",2020-06-17,2020
9126,"Ost-VBZ",2020-06-18,2020
8904,"Ost-VBZ",2020-06-19,2020
6882,"Ost-VBZ",2020-06-20,2020
4199,"Ost-VBZ",2020-06-21,2020
8435,"Ost-VBZ",2020-06-22,2020
9396,"Ost-VBZ",2020-06-23,2020
9507,"Ost-VBZ",2020-06-24,2020
9877,"Ost-VBZ",2020-06-25,2020
9231,"Ost-VBZ",2020-06-26,2020
6746,"Ost-VBZ",2020-06-27,2020
4126,"Ost-VBZ",2020-06-28,2020
8720,"Ost-VBZ",2020-06-29,2020
9701,"Ost-VBZ",2020-06-30,2020
9755,"Ost-VBZ",2020-07-01,2020
9401,"Ost-VBZ",2020-07-02,2020
9200,"Ost-VBZ",2020-07-03,2020
6635,"Ost-VBZ",2020-07-04,2020
4350,"Ost-VBZ",2020-07-05,2020
8178,"Ost-VBZ",2020-07-06,2020
9400,"Ost-VBZ",2020-07-07,2020
9925,"Ost-VBZ",2020-07-08,2020
9988,"Ost-VBZ",2020-07-09,2020
9534,"Ost-VBZ",2020-07-10,2020
5558,"Ost-VBZ",2020-07-11,2020
4379,"Ost-VBZ",2020-07-12,2020
8277,"Ost-VBZ",2020-07-13,2020
8329,"Ost-VBZ",2020-07-14,2020
7982,"Ost-VBZ",2020-07-15,2020
7905,"Ost-VBZ",2020-07-16,2020
7612,"Ost-VBZ",2020-07-17,2020
5569,"Ost-VBZ",2020-07-18,2020
3997,"Ost-VBZ",2020-07-19,2020
7378,"Ost-VBZ",2020-07-20,2020
7551,"Ost-VBZ",2020-07-21,2020
7716,"Ost-VBZ",2020-07-22,2020
7857,"Ost-VBZ",2020-07-23,2020
7146,"Ost-VBZ",2020-07-24,2020
5530,"Ost-VBZ",2020-07-25,2020
3525,"Ost-VBZ",2020-07-26,2020
6759,"Ost-VBZ",2020-07-27,2020
7009,"Ost-VBZ",2020-07-28,2020
7305,"Ost-VBZ",2020-07-29,2020
7586,"Ost-VBZ",2020-07-30,2020
7188,"Ost-VBZ",2020-07-31,2020
4484,"Ost-VBZ",2020-08-01,2020
3312,"Ost-VBZ",2020-08-02,2020
6601,"Ost-VBZ",2020-08-03,2020
7462,"Ost-VBZ",2020-08-04,2020
7891,"Ost-VBZ",2020-08-05,2020
7860,"Ost-VBZ",2020-08-06,2020
7740,"Ost-VBZ",2020-08-07,2020
6191,"Ost-VBZ",2020-08-08,2020
4312,"Ost-VBZ",2020-08-09,2020
7856,"Ost-VBZ",2020-08-10,2020
8716,"Ost-VBZ",2020-08-11,2020
8464,"Ost-VBZ",2020-08-12,2020
8574,"Ost-VBZ",2020-08-13,2020
8667,"Ost-VBZ",2020-08-14,2020
6212,"Ost-VBZ",2020-08-15,2020
4518,"Ost-VBZ",2020-08-16,2020
9067,"Ost-VBZ",2020-08-17,2020
9899,"Ost-VBZ",2020-08-18,2020
10179,"Ost-VBZ",2020-08-19,2020
10197,"Ost-VBZ",2020-08-20,2020
10099,"Ost-VBZ",2020-08-21,2020
5973,"Ost-VBZ",2020-08-22,2020
4161,"Ost-VBZ",2020-08-23,2020
9160,"Ost-VBZ",2020-08-24,2020
10189,"Ost-VBZ",2020-08-25,2020
10158,"Ost-VBZ",2020-08-26,2020
10486,"Ost-VBZ",2020-08-27,2020
9915,"Ost-VBZ",2020-08-28,2020
6104,"Ost-VBZ",2020-08-29,2020
3405,"Ost-VBZ",2020-08-30,2020
9486,"Ost-VBZ",2020-08-31,2020
10225,"Ost-VBZ",2020-09-01,2020
10400,"Ost-VBZ",2020-09-02,2020
10505,"Ost-VBZ",2020-09-03,2020
10376,"Ost-VBZ",2020-09-04,2020
6983,"Ost-VBZ",2020-09-05,2020
3714,"Ost-VBZ",2020-09-06,2020
9478,"Ost-VBZ",2020-09-07,2020
10413,"Ost-VBZ",2020-09-08,2020
10598,"Ost-VBZ",2020-09-09,2020
10501,"Ost-VBZ",2020-09-10,2020
10449,"Ost-VBZ",2020-09-11,2020
6393,"Ost-VBZ",2020-09-12,2020
4465,"Ost-VBZ",2020-09-13,2020
8591,"Ost-VBZ",2020-09-14,2020
10527,"Ost-VBZ",2020-09-15,2020
10716,"Ost-VBZ",2020-09-16,2020
10976,"Ost-VBZ",2020-09-17,2020
10797,"Ost-VBZ",2020-09-18,2020
6824,"Ost-VBZ",2020-09-19,2020
4442,"Ost-VBZ",2020-09-20,2020
10001,"Ost-VBZ",2020-09-21,2020
10405,"Ost-VBZ",2020-09-22,2020
10589,"Ost-VBZ",2020-09-23,2020
10989,"Ost-VBZ",2020-09-24,2020
10728,"Ost-VBZ",2020-09-25,2020
6151,"Ost-VBZ",2020-09-26,2020
4027,"Ost-VBZ",2020-09-27,2020
9912,"Ost-VBZ",2020-09-28,2020
10449,"Ost-VBZ",2020-09-29,2020
10767,"Ost-VBZ",2020-09-30,2020
10261,"Ost-VBZ",2020-10-01,2020
10170,"Ost-VBZ",2020-10-02,2020
7151,"Ost-VBZ",2020-10-03,2020
4592,"Ost-VBZ",2020-10-04,2020
8912,"Ost-VBZ",2020-10-05,2020
9382,"Ost-VBZ",2020-10-06,2020
9582,"Ost-VBZ",2020-10-07,2020
9343,"Ost-VBZ",2020-10-08,2020
9306,"Ost-VBZ",2020-10-09,2020
5709,"Ost-VBZ",2020-10-10,2020
3884,"Ost-VBZ",2020-10-11,2020
8272,"Ost-VBZ",2020-10-12,2020
8832,"Ost-VBZ",2020-10-13,2020
9080,"Ost-VBZ",2020-10-14,2020
8629,"Ost-VBZ",2020-10-15,2020
8710,"Ost-VBZ",2020-10-16,2020
5649,"Ost-VBZ",2020-10-17,2020
3627,"Ost-VBZ",2020-10-18,2020
8850,"Ost-VBZ",2020-10-19,2020
9706,"Ost-VBZ",2020-10-20,2020
9657,"Ost-VBZ",2020-10-21,2020
9701,"Ost-VBZ",2020-10-22,2020
9407,"Ost-VBZ",2020-10-23,2020
5894,"Ost-VBZ",2020-10-24,2020
3791,"Ost-VBZ",2020-10-25,2020
8585,"Ost-VBZ",2020-10-26,2020
9053,"Ost-VBZ",2020-10-27,2020
9133,"Ost-VBZ",2020-10-28,2020
8703,"Ost-VBZ",2020-10-29,2020
8877,"Ost-VBZ",2020-10-30,2020
5423,"Ost-VBZ",2020-10-31,2020
3180,"Ost-VBZ",2020-11-01,2020
8120,"Ost-VBZ",2020-11-02,2020
8525,"Ost-VBZ",2020-11-03,2020
8710,"Ost-VBZ",2020-11-04,2020
8527,"Ost-VBZ",2020-11-05,2020
8859,"Ost-VBZ",2020-11-06,2020
5417,"Ost-VBZ",2020-11-07,2020
2967,"Ost-VBZ",2020-11-08,2020
8123,"Ost-VBZ",2020-11-09,2020
8489,"Ost-VBZ",2020-11-10,2020
8700,"Ost-VBZ",2020-11-11,2020
8611,"Ost-VBZ",2020-11-12,2020
9044,"Ost-VBZ",2020-11-13,2020
6074,"Ost-VBZ",2020-11-14,2020
3634,"Ost-VBZ",2020-11-15,2020
8164,"Ost-VBZ",2020-11-16,2020
8874,"Ost-VBZ",2020-11-17,2020
8948,"Ost-VBZ",2020-11-18,2020
8902,"Ost-VBZ",2020-11-19,2020
9262,"Ost-VBZ",2020-11-20,2020
6577,"Ost-VBZ",2020-11-21,2020
3683,"Ost-VBZ",2020-11-22,2020
8219,"Ost-VBZ",2020-11-23,2020
8890,"Ost-VBZ",2020-11-24,2020
9111,"Ost-VBZ",2020-11-25,2020
9288,"Ost-VBZ",2020-11-26,2020
9352,"Ost-VBZ",2020-11-27,2020
6185,"Ost-VBZ",2020-11-28,2020
3557,"Ost-VBZ",2020-11-29,2020
8481,"Ost-VBZ",2020-11-30,2020
9370,"Ost-VBZ",2020-12-01,2020
9271,"Ost-VBZ",2020-12-02,2020
9533,"Ost-VBZ",2020-12-03,2020
9373,"Ost-VBZ",2020-12-04,2020
6199,"Ost-VBZ",2020-12-05,2020
3673,"Ost-VBZ",2020-12-06,2020
8648,"Ost-VBZ",2020-12-07,2020
9188,"Ost-VBZ",2020-12-08,2020
9253,"Ost-VBZ",2020-12-09,2020
9277,"Ost-VBZ",2020-12-10,2020
9168,"Ost-VBZ",2020-12-11,2020
5257,"Ost-VBZ",2020-12-12,2020
2893,"Ost-VBZ",2020-12-13,2020
7877,"Ost-VBZ",2020-12-14,2020
8379,"Ost-VBZ",2020-12-15,2020
8335,"Ost-VBZ",2020-12-16,2020
8521,"Ost-VBZ",2020-12-17,2020
8385,"Ost-VBZ",2020-12-18,2020
5094,"Ost-VBZ",2020-12-19,2020
2918,"Ost-VBZ",2020-12-20,2020
6268,"Ost-VBZ",2020-12-21,2020
5851,"Ost-VBZ",2020-12-22,2020
5599,"Ost-VBZ",2020-12-23,2020
4478,"Ost-VBZ",2020-12-24,2020
2453,"Ost-VBZ",2020-12-25,2020
2693,"Ost-VBZ",2020-12-26,2020
2326,"Ost-VBZ",2020-12-27,2020
4073,"Ost-VBZ",2020-12-28,2020
4308,"Ost-VBZ",2020-12-29,2020
4368,"Ost-VBZ",2020-12-30,2020
4028,"Ost-VBZ",2020-12-31,2020
1373,"West-Nord",2020-01-01,2020
1208,"West-Nord",2020-01-02,2020
1930,"West-Nord",2020-01-03,2020
1771,"West-Nord",2020-01-04,2020
1745,"West-Nord",2020-01-05,2020
2352,"West-Nord",2020-01-06,2020
2624,"West-Nord",2020-01-07,2020
2882,"West-Nord",2020-01-08,2020
3169,"West-Nord",2020-01-09,2020
3090,"West-Nord",2020-01-10,2020
2094,"West-Nord",2020-01-11,2020
1842,"West-Nord",2020-01-12,2020
2734,"West-Nord",2020-01-13,2020
3051,"West-Nord",2020-01-14,2020
3089,"West-Nord",2020-01-15,2020
2933,"West-Nord",2020-01-16,2020
2550,"West-Nord",2020-01-17,2020
2045,"West-Nord",2020-01-18,2020
1545,"West-Nord",2020-01-19,2020
2634,"West-Nord",2020-01-20,2020
2920,"West-Nord",2020-01-21,2020
2836,"West-Nord",2020-01-22,2020
2815,"West-Nord",2020-01-23,2020
2851,"West-Nord",2020-01-24,2020
2259,"West-Nord",2020-01-25,2020
1636,"West-Nord",2020-01-26,2020
2927,"West-Nord",2020-01-27,2020
2338,"West-Nord",2020-01-28,2020
2623,"West-Nord",2020-01-29,2020
3018,"West-Nord",2020-01-30,2020
3335,"West-Nord",2020-01-31,2020
2371,"West-Nord",2020-02-01,2020
1323,"West-Nord",2020-02-02,2020
2185,"West-Nord",2020-02-03,2020
2574,"West-Nord",2020-02-04,2020
3139,"West-Nord",2020-02-05,2020
3289,"West-Nord",2020-02-06,2020
3181,"West-Nord",2020-02-07,2020
2266,"West-Nord",2020-02-08,2020
1806,"West-Nord",2020-02-09,2020
1965,"West-Nord",2020-02-10,2020
2200,"West-Nord",2020-02-11,2020
2522,"West-Nord",2020-02-12,2020
2565,"West-Nord",2020-02-13,2020
2834,"West-Nord",2020-02-14,2020
2476,"West-Nord",2020-02-15,2020
1763,"West-Nord",2020-02-16,2020
1999,"West-Nord",2020-02-17,2020
2877,"West-Nord",2020-02-18,2020
2527,"West-Nord",2020-02-19,2020
3035,"West-Nord",2020-02-20,2020
3109,"West-Nord",2020-02-21,2020
2741,"West-Nord",2020-02-22,2020
1878,"West-Nord",2020-02-23,2020
3097,"West-Nord",2020-02-24,2020
2902,"West-Nord",2020-02-25,2020
2859,"West-Nord",2020-02-26,2020
2644,"West-Nord",2020-02-27,2020
3257,"West-Nord",2020-02-28,2020
2135,"West-Nord",2020-02-29,2020
1683,"West-Nord",2020-03-01,2020
2256,"West-Nord",2020-03-02,2020
2941,"West-Nord",2020-03-03,2020
2946,"West-Nord",2020-03-04,2020
2226,"West-Nord",2020-03-05,2020
2605,"West-Nord",2020-03-06,2020
2503,"West-Nord",2020-03-07,2020
1852,"West-Nord",2020-03-08,2020
2291,"West-Nord",2020-03-09,2020
2064,"West-Nord",2020-03-10,2020
2928,"West-Nord",2020-03-11,2020
2798,"West-Nord",2020-03-12,2020
2745,"West-Nord",2020-03-13,2020
1688,"West-Nord",2020-03-14,2020
1722,"West-Nord",2020-03-15,2020
1983,"West-Nord",2020-03-16,2020
1597,"West-Nord",2020-03-17,2020
1593,"West-Nord",2020-03-18,2020
1578,"West-Nord",2020-03-19,2020
1333,"West-Nord",2020-03-20,2020
820,"West-Nord",2020-03-21,2020
844,"West-Nord",2020-03-22,2020
1112,"West-Nord",2020-03-23,2020
1113,"West-Nord",2020-03-24,2020
1122,"West-Nord",2020-03-25,2020
1007,"West-Nord",2020-03-26,2020
1322,"West-Nord",2020-03-27,2020
1391,"West-Nord",2020-03-28,2020
584,"West-Nord",2020-03-29,2020
881,"West-Nord",2020-03-30,2020
1301,"West-Nord",2020-03-31,2020
1305,"West-Nord",2020-04-01,2020
1366,"West-Nord",2020-04-02,2020
1329,"West-Nord",2020-04-03,2020
1445,"West-Nord",2020-04-04,2020
1503,"West-Nord",2020-04-05,2020
1352,"West-Nord",2020-04-06,2020
1510,"West-Nord",2020-04-07,2020
1534,"West-Nord",2020-04-08,2020
1533,"West-Nord",2020-04-09,2020
1474,"West-Nord",2020-04-10,2020
1507,"West-Nord",2020-04-11,2020
1397,"West-Nord",2020-04-12,2020
1420,"West-Nord",2020-04-13,2020
1330,"West-Nord",2020-04-14,2020
1599,"West-Nord",2020-04-15,2020
1639,"West-Nord",2020-04-16,2020
1920,"West-Nord",2020-04-17,2020
1696,"West-Nord",2020-04-18,2020
1515,"West-Nord",2020-04-19,2020
1568,"West-Nord",2020-04-20,2020
1542,"West-Nord",2020-04-21,2020
1784,"West-Nord",2020-04-22,2020
1786,"West-Nord",2020-04-23,2020
1887,"West-Nord",2020-04-24,2020
1814,"West-Nord",2020-04-25,2020
1543,"West-Nord",2020-04-26,2020
1921,"West-Nord",2020-04-27,2020
